Id;Name;Description;ServerName;TopicName;Address;Coef;Offset;LogEnabled;AlEnabled;AlBool;MemTag;MbsTcpEnabled;MbsTcpFloat;SnmpEnabled;RTLogEnabled;AlAutoAck;ForceRO;SnmpOID;AutoType;AlHint;AlHigh;AlLow;AlTimeDB;AlLevelDB;IVGroupA;IVGroupB;IVGroupC;IVGroupD;PageId;RTLogWindow;RTLogTimer;LogDB;LogTimer;AlLoLo;AlHiHi;MbsTcpRegister;MbsTcpCoef;MbsTcpOffset;EEN;ETO;ECC;ESU;EAT;ESH;SEN;STO;SSU;TEN;TSU;FEN;FFN;FCO;KPI;Type;AlStat;ChangeTime;TagValue;TagQuality;AlType
372;"BMS_3_Rack_Fault_8";"Over Current";"MODBUS";"A";"30011#11,1,10.0.33.236";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Over Current";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
373;"BMS_3_Rack_Fault_9";"Additional Protection";"MODBUS";"A";"30011#13,1,10.0.33.236";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Additional Protection";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
374;"BMS_1_Rack_Alarm_1";"Cell under Temp";"MODBUS";"A";"30012#0,1,10.0.33.234";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Cell under Temp";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
375;"BMS_1_Rack_Alarm_2";"Cell Over-Temp";"MODBUS";"A";"30012#1,1,10.0.33.234";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Cell Over-Temp";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
376;"BMS_1_Rack_Alarm_3";"Cell Under-Voltage";"MODBUS";"A";"30012#2,1,10.0.33.234";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Cell Under-Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
377;"BMS_1_Rack_Alarm_4";"Cell Over-Voltage";"MODBUS";"A";"30012#3,1,10.0.33.234";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Cell Over-Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
378;"BMS_1_Rack_Alarm_5";"Sensing Volt Diff";"MODBUS";"A";"30012#4,1,10.0.33.234";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Sensing Volt Diff";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
379;"BMS_1_Rack_Alarm_6";"Voltage Imbalance";"MODBUS";"A";"30012#5,1,10.0.33.234";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Voltage Imbalance";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
380;"BMS_1_Rack_Alarm_7";"Temp Imbalance";"MODBUS";"A";"30012#6,1,10.0.33.234";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Temp Imbalance";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
381;"BMS_1_Rack_Alarm_8";"Rack Under-Voltage";"MODBUS";"A";"30012#7,1,10.0.33.234";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Rack Under-Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
382;"BMS_1_Rack_Alarm_9";"Rack Over-Voltage";"MODBUS";"A";"30012#8,1,10.0.33.234";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Rack Over-Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
383;"BMS_1_Rack_Alarm_10";"Comms Rack-Sys";"MODBUS";"A";"30012#9,1,10.0.33.234";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Comm Rack-Sys";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
384;"BMS_1_Rack_Alarm_11";"Comms Module-Rack";"MODBUS";"A";"30012#10,1,10.0.33.234";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Comms Module-Rack";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
385;"BMS_1_Rack_Alarm_12";"Over Current";"MODBUS";"A";"30012#11,1,10.0.33.234";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Over Current";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
386;"BMS_1_Rack_Alarm_13";"Full Charge";"MODBUS";"A";"30012#12,1,10.0.33.234";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Full Charge";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
387;"BMS_1_Rack_Alarm_14";"Current Sensing Error";"MODBUS";"A";"30012#13,1,10.0.33.234";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Current Sensing Error";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
388;"BMS_1_Rack_Alarm_15";"Charge Limit Error";"MODBUS";"A";"30012#14,1,10.0.33.234";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Charge Limit Error";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
389;"BMS_1_Rack_Alarm_16";"Fan Fault";"MODBUS";"A";"30012#15,1,10.0.33.234";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Fan Fault";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
390;"BMS_2_Rack_Alarm_1";"Cell under Temp";"MODBUS";"A";"30012#0,1,10.0.33.235";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Cell under Temp";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;12;0
391;"BMS_2_Rack_Alarm_2";"Cell Over-Temp";"MODBUS";"A";"30012#1,1,10.0.33.235";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Cell Over-Temp";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;12;0
392;"BMS_2_Rack_Alarm_3";"Cell Under-Voltage";"MODBUS";"A";"30012#2,1,10.0.33.235";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Cell Under-Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;12;0
393;"BMS_2_Rack_Alarm_4";"Cell Over-Voltage";"MODBUS";"A";"30012#3,1,10.0.33.235";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Cell Over-Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;12;0
394;"BMS_2_Rack_Alarm_5";"Sensing Volt Diff";"MODBUS";"A";"30012#4,1,10.0.33.235";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Sensing Volt Diff";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;12;0
395;"BMS_2_Rack_Alarm_6";"Voltage Imbalance";"MODBUS";"A";"30012#5,1,10.0.33.235";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Voltage Imbalance";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;12;0
396;"BMS_2_Rack_Alarm_7";"Temp Imbalance";"MODBUS";"A";"30012#6,1,10.0.33.235";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Temp Imbalance";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;12;0
397;"BMS_2_Rack_Alarm_8";"Rack Under-Voltage";"MODBUS";"A";"30012#7,1,10.0.33.235";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Rack Under-Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;12;0
398;"BMS_2_Rack_Alarm_9";"Rack Over-Voltage";"MODBUS";"A";"30012#8,1,10.0.33.235";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Rack Over-Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;12;0
399;"BMS_2_Rack_Alarm_10";"Comms Rack-Sys";"MODBUS";"A";"30012#9,1,10.0.33.235";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Comm Rack-Sys";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;12;0
400;"BMS_2_Rack_Alarm_11";"Comms Module-Rack";"MODBUS";"A";"30012#10,1,10.0.33.235";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Comms Module-Rack";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;12;0
401;"BMS_2_Rack_Alarm_12";"Over Current";"MODBUS";"A";"30012#11,1,10.0.33.235";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Over Current";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;12;0
402;"BMS_2_Rack_Alarm_13";"Full Charge";"MODBUS";"A";"30012#12,1,10.0.33.235";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Full Charge";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;12;0
403;"BMS_2_Rack_Alarm_14";"Current Sensing Error";"MODBUS";"A";"30012#13,1,10.0.33.235";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Current Sensing Error";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;12;0
404;"BMS_2_Rack_Alarm_15";"Charge Limit Error";"MODBUS";"A";"30012#14,1,10.0.33.235";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Charge Limit Error";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;12;0
405;"BMS_2_Rack_Alarm_16";"Fan Fault";"MODBUS";"A";"30012#15,1,10.0.33.235";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Fan Fault";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;12;0
406;"BMS_3_Rack_Alarm_1";"Cell under Temp";"MODBUS";"A";"30012#0,1,10.0.33.236";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Cell under Temp";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
407;"BMS_3_Rack_Alarm_2";"Cell Over-Temp";"MODBUS";"A";"30012#1,1,10.0.33.236";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Cell Over-Temp";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
408;"BMS_3_Rack_Alarm_3";"Cell Under-Voltage";"MODBUS";"A";"30012#2,1,10.0.33.236";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Cell Under-Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
409;"BMS_3_Rack_Alarm_4";"Cell Over-Voltage";"MODBUS";"A";"30012#3,1,10.0.33.236";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Cell Over-Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
410;"BMS_3_Rack_Alarm_5";"Sensing Volt Diff";"MODBUS";"A";"30012#4,1,10.0.33.236";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Sensing Volt Diff";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
411;"BMS_3_Rack_Alarm_6";"Voltage Imbalance";"MODBUS";"A";"30012#5,1,10.0.33.236";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Voltage Imbalance";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
412;"BMS_3_Rack_Alarm_7";"Temp Imbalance";"MODBUS";"A";"30012#6,1,10.0.33.236";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Temp Imbalance";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
413;"BMS_3_Rack_Alarm_8";"Rack Under-Voltage";"MODBUS";"A";"30012#7,1,10.0.33.236";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Rack Under-Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
414;"BMS_3_Rack_Alarm_9";"Rack Over-Voltage";"MODBUS";"A";"30012#8,1,10.0.33.236";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Rack Over-Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
415;"BMS_3_Rack_Alarm_10";"Comms Rack-Sys";"MODBUS";"A";"30012#9,1,10.0.33.236";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Comm Rack-Sys";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
416;"BMS_3_Rack_Alarm_11";"Comms Module-Rack";"MODBUS";"A";"30012#10,1,10.0.33.236";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Comms Module-Rack";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
417;"BMS_3_Rack_Alarm_12";"Over Current";"MODBUS";"A";"30012#11,1,10.0.33.236";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Over Current";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
418;"BMS_3_Rack_Alarm_13";"Full Charge";"MODBUS";"A";"30012#12,1,10.0.33.236";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Full Charge";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
419;"BMS_3_Rack_Alarm_14";"Current Sensing Error";"MODBUS";"A";"30012#13,1,10.0.33.236";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Current Sensing Error";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
420;"BMS_3_Rack_Alarm_15";"Charge Limit Error";"MODBUS";"A";"30012#14,1,10.0.33.236";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Charge Limit Error";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
421;"BMS_3_Rack_Alarm_16";"Fan Fault";"MODBUS";"A";"30012#15,1,10.0.33.236";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Fan Fault";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;24;0
422;"UPS_MODE";"";"MEM";"";"UPS_MODE";1;0;1;1;1;1;0;0;0;0;1;0;1;0;"UPS MODE";0;0;1;0;0;0;0;1;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"Virtue UPS Alert";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:35";0;65472;0
423;"tester";"";"MEM";"";"tester";1;0;0;0;0;1;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:35";0;65472;0
424;"Comms_Agg";"";"MODBUS";"A";"Status,1,10.0.33.240";1;0;1;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"01/01/1970 00:00:00";0;65472;0
425;"Acu_PCS_1_Act_Pow";"";"MODBUS";"C";"42015";1;0;1;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"21/02/2020 16:33:33";0;65472;0
426;"Acu_PCS_2_Act_Pow";"";"MODBUS";"C";"42041";1;0;1;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"21/02/2020 16:33:34";1;65472;0
427;"Acu_PCS_3_Act_Pow";"";"MODBUS";"C";"42067";1;0;1;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"21/02/2020 16:33:35";1;65472;0
428;"PCS_1_Mode";"";"MODBUS";"C";"+410057";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"20/02/2020 18:24:35";0;65472;0
429;"AGG_DISABLE_MAN";"";"MEM";"";"AGG_DISABLE_MAN";1;0;0;0;0;1;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;"20/02/2020 18:24:35";0;65472;0
430;"MGrid_Active_Power";"";"MODBUS";"C";"41213I";1;0;1;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;"21/02/2020 16:33:12";0;65472;0
433;"Comms_Load_Meter";"";"MODBUS";"A";"Status,1,10.0.33.243";1;0;0;1;0;0;0;0;0;0;1;0;1;1;"Load Meter Comms";2;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;2;"20/02/2020 18:24:35";0;65472;2
434;"Comms_Mgrid_Meter";"";"MODBUS";"A";"Status,1,10.0.33.242";1;0;0;1;0;0;0;0;0;0;1;0;1;1;"Mgrid Comms";2;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;2;"20/02/2020 18:24:35";0;65472;2
435;"Comms_PCS_3";"";"MODBUS";"A";"Status,3,10.0.33.239";1;0;0;1;0;0;0;0;0;0;0;0;1;1;"PCS 2 Comms Error";2;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;4;"21/02/2020 15:24:58";1;65472;0
436;"Comms_Aux_Meter";"";"MODBUS";"A";"Status,1,10.0.33.244";1;0;0;1;0;0;0;0;0;0;1;0;1;1;"Load Meter Comms";2;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"01/01/1970 00:00:00";0;65472;0
437;"PCS_1_Direct";"";"MODBUS";"A";"+310053,1,10.0.33.232";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"PCS 2 Comms Error";2;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"21/02/2020 16:33:01";2;65472;0
438;"Comms_PLC";"";"MODBUS";"C";"Status";1;0;0;1;0;0;0;0;0;0;0;0;1;1;"PCS 2 Comms Error";2;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;4;"21/02/2020 16:24:57";1;65472;0
439;"Meter_Supply_Active_Power";"";"MODBUS";"C";"44216F";0.001;0;1;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:36";497.21;65472;0
440;"Meter_Supply_Reactive_Power";"";"MODBUS";"C";"44218F";0.001;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:36";-0.889712;65472;0
441;"Meter_Supply_Apparent_Power";"";"MODBUS";"C";"44220F";0.001;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:36";517.001;65472;0
442;"Meter_Supply_Pf";"";"MODBUS";"C";"44222F";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:36";0.993294;65472;0
443;"Meter_Supply_Total_Import_Energy";"";"MODBUS";"C";"44224L";0.1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;"21/02/2020 16:33:36";1786294;65472;0
444;"Meter_Supply_Total_Export_Energy";"";"MODBUS";"C";"44226L";0.1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;"21/02/2020 16:33:35";4102;65472;0
445;"Meter_Mgrid_Vph1";"";"MODBUS";"C";"44302F";1;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:34";234;65472;0
